"Гриб белый замороженный ""Дарус""";0.70;3.20;1.60;0.00;34.00
Гриб древесный ктиайский;20.10;4.80;7.60;0.00;152.00
"Гриб красноголовец замороженный ""Дарус""";1.90;0.80;2.70;0.00;17.00
"Гриб лисичка замороженный ""Дарус""";1.60;1.10;2.20;0.00;20.00
Грибное ассорти pinegreen;2.30;0.40;1.40;0.00;19.00
Грибной кубик;0.70;9.30;27.00;0.00;199.00
Грибной порошок;8.60;4.30;54.30;0.00;303.00
Грибной соус;2.70;4.90;3.40;0.00;69.00
Грибной соус с сыром;6.10;9.72;2.18;0.00;118.29
Грибной суп;0.93;3.00;3.77;0.00;44.67
Грибной суп «Hortex»;2.00;0.60;8.40;0.00;47.00
Грибной суп-пюре+гренки;9.80;10.40;51.30;0.00;338.00
"Грибной суп ""русский продукт""";8.90;1.20;54.80;0.00;266.00
Грибной суп с лапшой;1.60;2.10;4.10;0.00;41.30
Грибной суп с макаронами;1.06;0.17;4.90;0.00;24.82
"Грибной суп с сухариками ""Кнорр"" (сухая смесь)";6.00;16.00;58.00;0.00;400.00
"Гриб опенок замороженный ""Дарус""";2.20;1.20;2.80;0.00;17.00
Гриб соленые;3.00;0.50;2.00;94.50;24.00
Грибы;3.65;0.80;0.95;22.50;25.25
Грибы mikado;3.30;0.50;3.20;0.00;30.00
Грибы асорти;0.70;0.20;3.80;0.00;20.00
Грибы белые;3.20;0.70;1.60;0.00;25.00
Грибы белые (жареные);4.60;11.50;10.70;0.00;162.00
Грибы белые жареные;4.60;11.50;10.70;0.00;162.00
Грибы белые маринованные;3.00;0.50;2.00;45.00;24.00
Грибы белые свежие;3.20;0.70;1.60;89.90;25.00
Грибы белые свежие;3.20;0.70;1.60;89.90;25.00
Грибы белые сушеные;27.60;6.80;10.00;13.00;209.00
Грибы белые сушеные;27.60;6.80;10.00;13.00;209.00
Грибы белые (сушёные);23.40;6.40;31.00;0.00;282.00
Грибы вешанка;3.30;0.40;3.80;89.20;33.00
Грибы вешенка;2.40;0.30;6.50;15.00;38.00
Грибы вешенка свежие;2.50;0.30;6.50;90.00;38.00
Грибы вешенки;2.60;0.31;6.28;7.43;37.58
Грибы вешенки (свежие);2.50;0.30;6.50;0.00;38.00
Грибы вешенки свежие;2.50;0.30;6.50;90.00;38.00
Грибы вешенки свежие охлажденные грибов дол крф;3.30;0.00;4.00;0.00;29.00
Грибы в сметане;6.00;6.00;5.60;0.00;102.00
Грибы грузди;2.00;1.00;1.00;0.00;16.00
Грибы жаренные;4.60;11.50;10.70;31.70;162.05
Грибы жареные;4.09;5.92;6.47;0.00;94.05
Грибы жареные с картошкой вареной;2.65;3.71;10.61;0.00;83.03
Грибы запеченные с сыром;3.50;1.00;4.50;0.00;41.00
Грибы консервированные для жарки;2.30;0.50;0.10;0.00;14.00
Грибы лисички;1.50;1.00;1.00;44.25;19.00
Грибы лисички;2.00;1.00;1.00;0.00;20.00
Грибы маринованные;3.00;0.83;0.83;0.00;22.67
Грибы маринованные верес;4.20;1.00;0.10;0.00;26.00
Грибы маринованные опеньки;1.80;1.00;0.40;0.00;18.00
Грибы маринованные шампиньйоны верес закусочные;4.20;1.00;0.10;0.00;27.00
Грибы маслята;2.00;1.00;1.00;0.00;9.00
Грибы муэр отварные;1.00;0.00;0.20;90.00;1.00
Грибы муэр сушёные;10.00;0.00;2.00;0.00;10.00
Грибы опята;2.00;1.00;1.00;0.00;17.00
Грибы опята маринованные;1.30;0.70;3.30;0.00;24.00
Грибы подберезовики свежие;2.30;0.90;3.70;91.60;31.00
Грибы подберёзовики;2.30;0.90;3.70;0.00;31.00
Грибы подберёзовики свежие;2.30;0.90;3.70;91.60;17.00
"Грибы ""подосиновики"" лесные";3.30;0.50;1.20;0.00;23.00
Грибы подосиновики маринованные;3.00;0.50;2.00;0.00;24.00
Грибы подосиновики свежие;3.30;0.50;1.40;91.00;17.00
Грибы подосиновики свежие;3.30;0.50;3.40;91.10;31.00
Грибы подосиновики сухие;21.40;5.70;17.40;0.00;202.00
Грибы подтопольники;3.00;0.50;2.00;94.50;24.00
Грибы рыжики;2.00;1.00;1.00;0.00;17.00
Грибы с картошкой;4.27;13.56;10.18;0.00;179.80
Грибы с курицей;12.30;5.55;2.59;33.17;108.10
Грибы сморчки;3.00;0.00;0.00;0.00;16.00
Грибы с овощами;2.00;0.60;8.40;0.00;47.00
Грибы соленые;3.00;0.50;2.00;90.75;24.00
Грибы соленые верес;2.90;0.70;0.10;0.00;18.00
Грибы сухие;20.00;5.00;8.00;0.00;152.00
"Грибы сушеные ассорти ""экопродукт""";14.90;3.90;5.80;0.00;120.00
Грибы сушёные ассорти (белые,подосиновики, лисички);21.40;5.70;17.40;0.00;202.00
Грибы сыроежки свежие;1.70;0.30;1.40;83.00;17.00
Грибы шамп жар со сметаной и подсолнечным маслом;5.00;5.00;11.00;0.00;110.00
Грибы шампиньены;4.30;1.00;0.10;0.00;27.40
Грибы шампиньоны;4.14;0.91;0.12;0.07;25.56
Грибы шампиньоны;2.70;0.40;0.50;0.00;17.00
Грибы шампиньоны жаренные с луком;3.00;4.00;2.00;0.00;56.40
Грибы шампиньоны консервированные;1.95;0.35;0.75;0.00;14.00
Грибы шампиньоны круглый год;2.80;0.20;2.80;0.00;25.00
Грибы шампиньоны маринованные leading;2.30;0.60;0.50;0.00;16.00
"Грибы шампиньоны нарезанные ""4 сезона""";4.50;1.00;0.10;0.00;27.00
Грибы шампиньоны печеные на костре;5.40;1.20;0.09;0.00;33.00
Грибы шиитаки маринованые;2.30;0.50;0.50;0.00;16.00
Грибы шитаки отварные;1.56;0.22;14.36;83.00;56.00
Грибы шитаки (сухие);9.58;0.99;76.00;0.00;296.00
Гриль-колбаски;9.00;16.00;3.00;0.00;183.00
Гриль цыплёнок;23.30;19.80;0.00;0.00;272.00
Грильяж;2.60;1.20;94.20;0.00;385.00
Грильяжик-попкорн;2.60;1.20;94.20;0.00;385.00
Грильяж покорн;2.60;1.20;94.20;0.00;385.00
Грин ти естественная энергия;0.80;0.00;9.00;0.00;39.00
Груди;21.30;2.50;0.00;0.00;107.70
Грудинка;17.95;39.95;0.00;0.00;437.00
Грудинка бескостная столичная;6.00;55.00;0.00;0.00;519.00
Грудинка вареная;10.00;65.00;0.00;0.00;629.00
Грудинка варено-копченая;17.00;45.00;0.00;0.00;473.00
Грудинка венгерская копченая;11.00;30.00;2.00;0.00;322.00
Грудинка копченая;9.40;56.80;0.00;0.00;549.75
Грудинка копчено-вареная;9.00;60.00;0.00;0.00;576.00
Грудинка копчённая;10.00;52.70;0.00;33.90;514.00
Грудинка копчёно-запечённая;10.00;52.70;0.00;33.80;514.00
Грудинка пикантная;13.00;14.90;0.00;0.00;189.00
Грудинка по-деревенски мпк каневской;8.10;62.30;0.00;0.00;593.00
Грудинка свиная;9.00;60.00;0.00;0.00;576.00
Грудинка свиная;7.85;64.94;0.00;1.38;614.77
Грудинка свиная бескостная;6.40;50.00;0.00;30.00;476.00
Грудинка соленая;10.10;53.00;0.00;0.00;510.00
Грудинка сырокопченая;8.30;64.90;0.00;7.00;618.50
Грудинка сырокопченая (свинина);8.90;63.30;0.00;23.00;605.00
Грудинка сырокопчёная;7.60;66.80;0.00;0.00;632.00
Грудка;23.46;2.92;0.09;0.00;122.44
Грудка вареная;29.80;1.80;0.50;0.00;137.00
Грудка забава;15.00;17.00;0.00;0.00;218.00
Грудка запеченая;22.00;8.00;0.00;0.00;168.00
Грудка индейки;22.80;8.00;0.00;0.00;163.00
Грудка индейки (на пару) без кожи;19.20;0.70;0.00;0.00;84.00
Грудка индейки тушеная;17.29;0.53;0.00;0.00;75.30
Грудка индюшиная;19.20;0.70;0.00;0.00;84.00
Грудка индюшки;19.20;0.70;0.00;0.00;84.00
Грудка куриная;22.99;2.56;0.31;11.52;116.75
Грудка куриная без кожи;22.75;1.65;0.25;0.00;106.00
Грудка куриная без кожи на пару;23.60;1.90;0.40;0.00;113.00
Грудка куриная вареная;29.80;1.80;0.50;0.00;137.00
"Грудка куриная варено-копченая ""орион""";18.20;8.70;0.00;0.00;151.00
"Грудка куриная варено-копченая ""сытный ряд""";16.00;10.00;0.00;0.00;154.00
Грудка куриная варёная;29.80;1.80;0.50;0.00;137.00
"Грудка куриная ""гавриловские курчата""";23.60;1.90;0.00;74.50;113.00
Грудка куриная жареная;33.40;4.70;0.50;0.00;187.00
Грудка куриная жаренная;33.40;4.70;0.50;0.00;187.00
"Грудка куриная ""забава""";15.00;17.00;0.00;0.00;218.00
Грудка куриная запеченая;18.22;3.45;0.00;0.00;103.70
Грудка куриная копченая;18.00;5.00;0.00;0.00;117.00
Грудка куриная отварная;20.98;3.98;0.08;2.21;123.03
Грудка куриная отварная без кожи;22.84;5.20;0.15;0.00;137.33
Грудка куриная приготовленная на пару;23.60;1.90;0.00;0.00;113.00
Грудка куриная (с кожей);21.62;8.30;0.00;0.00;168.00
Грудка куриная с кожей;21.00;5.00;0.00;0.00;130.00
Грудка куриная с магги в дух.;18.20;18.39;0.70;0.00;241.00
Грудка куриная сырая;21.50;1.30;0.00;0.00;99.00
Грудка куриная троекурово;16.20;10.00;0.00;0.00;154.80
Грудка куриная тушеная в сметане;20.00;4.00;0.40;0.00;113.00
Грудка куринная;23.60;1.90;0.40;24.33;113.00
Грудка куринная вареная;29.80;1.80;0.50;0.00;137.00
Грудка куринная отварная;25.20;7.40;0.00;0.00;170.00
Грудка куриные;18.20;18.40;0.40;0.00;241.00
Грудка курицы сырая;19.60;4.10;0.00;0.00;115.30
Грудка м куриная;19.60;4.10;0.00;0.00;115.30
Грудка на пару;23.60;1.90;0.00;0.00;113.00
Грудка отварн;23.60;1.90;0.00;0.00;113.00
Грудка под сыром и майонезом;19.19;12.13;0.83;0.00;190.00
Грудка сырой вес;31.00;4.00;0.00;0.00;165.00
Грудка филе;23.60;1.90;0.40;0.00;113.00
Грудка цыпленка-бройлера;19.60;4.10;0.00;0.00;115.30
Грудки куриные;22.00;8.00;0.00;0.00;168.00
Грузди маринованные;1.80;0.80;0.50;0.00;16.00
Грузди маринованные кормилица;1.80;0.80;0.50;0.00;16.00
Груша;0.40;0.00;10.70;87.50;42.00
Груша;2.57;0.67;17.10;20.96;85.84
Груша***;0.40;0.30;10.90;0.00;49.12
Груша (сухофрукты);2.30;0.00;62.10;24.00;246.00
Груша сушеная;1.15;0.30;65.90;0.00;277.50
Грушевый компот;0.00;0.00;18.20;0.00;70.00
Грушевый сок;0.00;0.00;14.40;0.00;59.00
Груши;0.40;0.30;9.50;0.00;42.00
Груши в сиропе;0.20;0.00;15.60;40.00;65.00
Груши в сиропе скатерть-самобранка;0.30;0.20;17.80;0.00;75.00
Груши консервированные;0.25;0.15;16.75;0.00;69.00
Грушовое варенье;0.30;0.20;70.80;70.00;273.00
Губадия с кортом;10.50;8.50;27.40;0.00;226.90
Гуддей журавлина;4.80;7.60;71.10;0.00;369.00
Гуддей злаки;4.80;10.90;69.10;0.00;389.00
Гулливер;4.80;34.70;57.60;0.00;549.00
Гуляж из свинины;15.00;23.00;4.00;0.00;281.00
Гуляш;11.96;12.02;2.23;14.09;165.00
Гуляш говяжий;14.62;9.77;2.86;34.37;157.27
Гуляш из говядины;14.08;10.30;3.32;5.00;163.32
Гуляш из говяжьей печени;11.45;2.28;2.61;50.00;77.02
Гуляш из мясной;14.00;9.20;2.60;0.00;148.00
Гуляш из отварного мяса;15.00;9.00;5.00;71.00;160.50
Гуляш из свинины;13.48;17.93;7.05;0.00;241.33
Гуляш куриный;18.74;9.57;0.86;0.00;166.57
"Гуляш куриный ""венгерский""";8.00;4.00;5.60;0.00;92.00
Гуляш мастер шеф;4.90;4.90;12.90;0.00;118.60
Гуляш мясной;25.00;22.00;7.70;0.00;326.00
Гуляш свинной;13.00;29.00;4.00;0.00;333.00
Гуляш свиной;11.78;25.59;5.29;8.40;296.84
Гуляш свиной.;8.00;17.00;3.20;0.00;197.40
Гуляш с капустой;5.90;5.40;2.50;0.00;81.30
Гуляш с макаронам;8.60;3.60;11.40;0.00;113.00
Гуляш соевый;50.00;1.50;28.50;0.00;327.50
Гуляш соевый;52.00;1.00;30.00;9.00;329.00
Гуси;16.10;33.30;0.00;49.70;364.00
Гуска;18.28;5.95;0.94;73.77;135.00
Густилёк (04.08.2011);2.57;1.81;35.95;63.38;170.39
Гусь;19.04;27.23;0.00;12.04;320.90
Гусь вареный;19.30;41.20;0.00;0.00;447.00
Гусь тушеный;14.14;33.15;0.00;0.00;370.80
Гюль татлысы;3.91;13.45;36.80;0.00;275.00
Дайкон;1.20;0.00;4.10;90.00;21.00
Дайкон;1.20;0.00;4.10;0.00;21.00
Дамплинги с крабовым мясом;6.00;1.00;10.00;0.00;73.00
Дамплинги со свининой;18.00;21.00;5.00;0.00;270.00
Данисимо груша;4.60;4.60;16.20;0.00;124.00
Данисимо заварной крем;4.70;4.70;15.80;0.00;125.00
Данисимо клубника;4.70;5.40;17.10;0.00;136.00
Данисимо с хрустящими шариками;4.80;6.90;17.10;0.00;149.50
Данисимо творож;4.60;4.60;16.20;0.00;124.00
Данисимо фантазия;3.10;6.90;12.00;0.00;122.00
Данисимо хрустящие шарики;4.70;6.50;17.90;0.00;148.00
Данисимо шоколад;5.00;7.10;16.00;0.00;148.00
Данисимо яблочный пирог;4.70;5.40;13.60;0.00;122.00
Данисомо с шоколадными шариками;3.10;6.90;12.00;0.00;122.00
Даниссима с хрустящими шариками;4.70;6.50;16.20;0.00;148.00
